poblacion,fecha,hora,nivel,carretera,pk_inicial,pk_final,sentido,longitud,latitud
,2007-04-12,09:15:07,Blanco,BI-625,387,387,BILBAO,-2.869607,43.23562
Arrigorriaga,2007-04-12,08:22:32,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
Bilbao,2007-04-11,22:52:55,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Barakaldo,2007-04-11,21:26:50,Blanco,A-8,121,121,CANTABRIA,-2.978033,43.27476
Zamudio,2007-04-11,20:04:01,Blanco,N-637,28,28,Galdakao,-2.802307,43.23901
Erandio,2007-04-11,10:24:38,Blanco,N-637,12,13,Galdakao,-2.954743,43.2993
,2007-04-11,10:24:38,Blanco,N-637,12,13,Galdakao,-2.954743,43.2993
Sopuerta,2007-04-10,20:02:22,Blanco,BI-2701,32,32,MALABRIGO,-3.15844,43.23749
Arrigorriaga,2007-04-11,07:02:53,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
Basauri,2007-04-10,22:47:34,Blanco,A-8,113,115,CANTABRIA,-2.908069,43.23378
Bilbao,2007-04-10,22:20:45,Blanco,A-8,118,118,CANTABRIA,-2.95336,43.25788
,2007-04-10,20:02:22,Blanco,BI-2701,32,32,MALABRIGO,-3.15844,43.23749
Berriz,2007-04-10,13:56:14,Blanco,A-8,80,80,IRUN,-2.54562,43.16778
Berriz,2007-04-10,13:56:14,Blanco,A-8,80,80,IRUN,-2.54562,43.16778
Berriz,2007-04-10,13:56:14,Blanco,A-8,80,80,IRUN,-2.54562,43.16778
Muskiz,2007-04-10,11:49:02,Blanco,A-8,136,136,CANTABRIA,-3.11618,43.33962
Orozko,2007-04-10,06:57:35,Blanco,AP-68,10,10,BILBAO,-2.920572,43.16348
Orozko,2007-04-10,06:57:35,Blanco,AP-68,10,10,BILBAO,-2.920572,43.16348
Abadio,2007-02-14,09:31:51,Blanco,BI-3323,31,31,ABADIO,-2.61036,43.16851
Arrigorriaga,2007-04-04,08:12:32,Blanco,AP-68,10,10,BILBAO,-2.920572,43.16348
,2007-04-04,07:24:23,Blanco,N-637,23,22,Barakaldo,-2.838482,43.266
Bilbao,2007-04-04,00:17:01,Blanco,A-8,117,117,IRUN,-2.94541,43.25161
Basauri,2007-04-03,22:48:59,Blanco,A-8,122,122,CANTABRIA,-2.985859,43.28236
Balmaseda,2007-04-03,22:48:59,Blanco,A-8,122,122,CANTABRIA,-2.985859,43.28236
,2007-04-03,11:49:02,Blanco,AP-68,3,3,BILBAO,-2.89872,43.21586
Bilbao,2007-04-02,22:45:19,Blanco,A-8,118,119,IRUN,-2.95362,43.2578
Bilbao,2007-04-02,22:45:19,Blanco,A-8,118,119,IRUN,-2.95362,43.2578
Galdakao,2007-04-02,08:51:31,Blanco,A-8,105,105,CANTABRIA,-2.815033,43.2323
Artzentales,2007-03-26,08:28:10,Blanco,BI-630,38,38,CARRANZA,-3.21856,43.24009
Abadio,2007-02-14,09:31:51,Blanco,BI-3323,31,31,ABADIO,-2.61036,43.16851
Bermeo,2007-03-31,08:01:37,Blanco,BI-3101,34,34,BERMEO,-2.75507,43.44398
Derio,2007-03-31,07:59:15,Blanco,BI-631,7,8,Bermeo,-2.90297,43.27164
Lemoa,2007-03-30,11:55:34,Blanco,N-240,16,16,BILBAO,-2.644393,42.97736
Artzentales,2007-03-26,08:28:10,Blanco,BI-630,38,38,CARRANZA,-3.21856,43.24009
Arrigorriaga,2007-03-30,09:25:01,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
Zamudio,2007-03-29,23:37:02,Blanco,N-637,19,19,Barakaldo,-2.882045,43.28189
Erandio,2007-03-29,23:35:47,Blanco,N-637,12,12,Barakaldo,-2.954743,43.2993
Bilbao,2007-03-29,21:54:56,Blanco,A-8,118,118,CANTABRIA,-2.95336,43.25788
Derio,2007-03-29,09:50:50,Amarillo,N-637,19,19,Barakaldo,-2.882045,43.28189
,2007-03-29,08:39:45,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
,2007-03-29,08:39:45,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
Bilbao,2007-03-28,22:03:18,,A-8,117,118,CANTABRIA,-2.94514,43.25163
Zamudio,2007-03-28,08:00:58,Amarillo,N-637,22,22,Galdakao,-2.849744,43.27023
Muskiz,2007-03-28,11:35:49,Amarillo,A-8,137,137,CANTABRIA,-3.12718,43.34204
,2007-03-28,10:49:23,Blanco,AP-68,16,16,ZARAGOZA,-2.916557,43.12165
,2007-03-28,10:49:23,Blanco,AP-68,16,16,ZARAGOZA,-2.916557,43.12165
,2007-03-28,08:55:55,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
,2007-03-28,08:55:55,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
Zamudio,2007-03-28,08:00:58,Amarillo,N-637,22,22,Barakaldo,-2.849439,43.27029
Bilbao,2007-03-27,23:07:48,Blanco,BI-604,3,3,ASUA,-2.948006,43.27291
Bilbao,2007-03-27,23:17:02,Blanco,A-8,116,118,CANTABRIA,-2.93578,43.2479
Bilbao,2007-03-27,23:07:48,Blanco,BI-604,3,3,ASUA,-2.948006,43.27291
,2007-03-27,10:02:38,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
Zaldibar,2007-02-07,11:32:17,Blanco,A-8,80,80,IRUN,-2.54562,43.16778
,2007-03-27,10:02:38,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
Bilbao,2007-03-26,23:39:36,Amarillo,A-8,116,118,CANTABRIA,-2.93578,43.2479
Bilbao,2007-03-26,23:39:36,Amarillo,A-8,116,118,CANTABRIA,-2.93578,43.2479
Barakaldo,2007-03-27,02:08:58,Blanco,N-637,9,9,Barakaldo,-2.985246,43.29098
Santurtzi,2007-03-26,23:20:43,Blanco,N-644,131,131,Santurtzi,-3.047644,43.3378
Bilbao,2007-03-26,23:39:36,Blanco,A-8,116,116,CANTABRIA,-2.93578,43.2479
Santurtzi,2007-03-26,23:20:43,Blanco,N-644,131,131,Santurtzi,-3.047644,43.3378
Artzentales,2007-03-26,08:28:10,Blanco,BI-630,38,38,CARRANZA,-3.21856,43.24009
Artzentales,2007-03-26,08:28:10,Blanco,BI-630,38,38,CARRANZA,-3.21856,43.24009
Bilbao,2007-03-25,23:19:37,Blanco,A-8,121,121,CANTABRIA,-2.978033,43.27476
Bilbao,2007-03-25,23:19:37,Blanco,A-8,121,121,CANTABRIA,-2.978033,43.27476
Arrigorriaga,2007-03-23,09:28:09,Blanco,AP-68,12,12,ZARAGOZA,-2.93799,43.15182
Alonsotegi,2007-03-22,18:07:06,Amarillo,BI-636,5,6,CADAGUA,-2.97139,43.26691
Basauri,2007-03-19,21:37:17,Blanco,A-8,110,110,IRUN,-2.87208,43.23117
Bilbao,2007-03-19,21:36:23,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Galdakao,2007-03-17,20:36:50,Blanco,A-8,104,104,IRUN,-2.80454,43.23557
Galdakao,2007-03-17,20:36:50,Blanco,A-8,104,104,IRUN,-2.80454,43.23557
Arrigorriaga,2007-03-16,08:08:16,Blanco,AP-68,18,18,ZARAGOZA,-2.915516,43.10396
Arrigorriaga,2007-03-16,08:08:16,Blanco,AP-68,18,18,ZARAGOZA,-2.915516,43.10396
Bilbao,2007-03-15,21:50:35,Amarillo,A-8,117,117,CANTABRIA,-2.94514,43.25163
,2007-03-15,10:36:19,Amarillo,BI-636,10,10,BILBAO,-3.004337,43.23591
,2007-03-15,08:07:31,Blanco,AP-68,18,18,ZARAGOZA,-2.915516,43.10396
Arrigorriaga,2007-03-15,08:07:31,Blanco,AP-68,5,5,ZARAGOZA,-2.894917,43.19963
Bilbao,2007-03-14,23:08:00,Blanco,A-8,116,116,CANTABRIA,-2.93578,43.2479
Bilbao,2007-03-14,22:35:51,Amarillo,A-8,118,118,CANTABRIA,-2.95336,43.25788
Bilbao,2007-03-14,22:35:51,Amarillo,A-8,118,118,CANTABRIA,-2.95336,43.25788
Balmaseda,2007-03-14,09:53:53,Blanco,BI-636,10,10,CADAGUA,-3.004373,43.23614
,2007-03-14,08:26:10,Blanco,AP-68,5,5,ZARAGOZA,-2.894917,43.19963
Orozko,2007-03-14,08:26:10,Blanco,AP-68,18,18,ZARAGOZA,-2.915516,43.10396
Bilbao,2007-03-14,08:04:01,Blanco,AP-68,2,2,BILBAO,-2.90963,43.21954
Bilbao,2007-03-13,23:39:11,Blanco,A-8,116,116,CANTABRIA,-2.93578,43.2479
Bilbao,2007-03-13,07:33:15,Blanco,AP-68,2,2,BILBAO,-2.90963,43.21954
,2007-03-13,10:03:27,Blanco,AP-68,19,19,BILBAO,-2.918417,43.09539
Arrigorriaga,2007-03-13,08:26:06,Blanco,AP-68,19,19,ZARAGOZA,-2.918679,43.09521
Arrigorriaga,2007-03-13,08:26:06,Blanco,AP-68,19,19,ZARAGOZA,-2.918679,43.09521
Bilbao,2007-03-13,07:33:15,Blanco,AP-68,2,2,BILBAO,-2.90963,43.21954
Abadio,2007-02-14,09:31:51,Blanco,BI-3323,31,31,ABADIO,-2.61036,43.16851
Zaldibar,2007-02-07,11:32:17,Blanco,A-8,80,80,IRUN,-2.54562,43.16778
Loiu,2007-03-12,23:30:55,Blanco,BI-631,13,13,Bermeo,-2.87782,43.31449
,2007-03-12,23:30:55,Blanco,BI-631,13,13,Bermeo,-2.87782,43.31449
Bilbao,2007-03-12,08:11:37,Blanco,AP-68,19,19,ZARAGOZA,-2.918679,43.09521
Bilbao,2007-03-12,08:01:23,Blanco,AP-68,15,15,BILBAO,-2.923555,43.12848
Galdakao,2007-03-11,21:57:05,Blanco,N-634,103,103,SANTANDER,-2.861065,43.23255
Alonsotegi,2007-03-10,07:16:18,Blanco,BI-636,9,9,BILBAO,-2.993629,43.24061
Basauri,2007-03-09,21:44:56,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Orozko,2007-03-09,10:50:41,Blanco,AP-68,10,10,ZARAGOZA,-2.920465,43.1638
Orozko,2007-03-09,10:50:41,Blanco,AP-68,10,10,ZARAGOZA,-2.920465,43.1638
Bilbao,2007-03-08,23:13:27,Blanco,A-8,117,117,CANTABRIA,-2.94514,43.25163
Basauri,2007-03-08,21:19:38,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Basauri,2007-03-08,21:19:38,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Orozko,2007-03-08,12:48:53,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
Basauri,2007-03-07,21:14:57,Amarillo,A-8,111,113,CANTABRIA,-2.883459,43.231
Berriz,2007-03-07,14:04:31,Blanco,A-8,84,84,CANTABRIA,-2.59282,43.16823
Basauri,2007-03-06,21:17:08,Amarillo,A-8,113,111,IRUN,-2.90804,43.23352
,2007-03-06,15:41:41,Blanco,AP-68,21,21,ZARAGOZA,-2.917043,43.07817
,2007-03-06,15:41:41,Blanco,AP-68,21,21,ZARAGOZA,-2.917043,43.07817
Gees,2007-03-06,08:53:22,Amarillo,BI-636,16,16,BILBAO,-3.04163,43.19785
Gees,2007-03-06,08:53:22,Blanco,BI-636,16,16,BILBAO,-3.04163,43.19785
Arrigorriaga,2007-03-05,10:40:41,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
Arrigorriaga,2007-03-05,10:40:41,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
,2007-03-05,23:51:17,Blanco,N-637,14,14,Galdakao,-2.938143,43.28713
Arrigorriaga,2007-03-05,23:46:34,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
Arrigorriaga,2007-03-05,10:40:41,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
Basauri,2007-03-05,21:16:32,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
Arrigorriaga,2007-03-05,10:40:41,Blanco,AP-68,6,5,BILBAO,-2.895705,43.19079
Orozko,2007-03-05,10:40:41,Blanco,AP-68,13,13,BILBAO,-2.9368,43.14298
Orozko,2007-03-05,10:40:41,Blanco,AP-68,13,13,BILBAO,-2.9368,43.14298
Orozko,2007-03-05,08:27:05,Blanco,AP-68,21,21,ZARAGOZA,-2.917043,43.07817
Basauri,2007-03-04,22:17:21,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-03-03,21:26:50,Blanco,A-8,112,112,CANTABRIA,-2.89581,43.23219
,2007-03-03,05:20:40,Amarillo,N-634,96,96,DONOSTIA/SAN SEBASTIN,-2.78402,43.23083
,2007-03-03,05:20:40,Blanco,N-634,96,96,DONOSTIA/SAN SEBASTIN,-2.78402,43.23083
Bilbao,2007-03-02,22:08:21,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Basauri,2007-03-02,21:23:47,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
,2007-03-02,08:39:02,Blanco,AP-68,18,18,BILBAO,-2.91536,43.10357
Arrigorriaga,2007-03-02,06:53:40,Blanco,AP-68,13,13,ZARAGOZA,-2.93714,43.14311
Arrigorriaga,2007-03-02,06:53:40,Blanco,AP-68,13,13,ZARAGOZA,-2.93714,43.14311
Basauri,2007-03-01,21:16:30,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Erandio,2007-03-01,14:56:05,Blanco,N-637,15,15,Galdakao,-2.926089,43.28583
,2007-03-01,08:56:43,Blanco,AP-68,18,18,BILBAO,-2.91536,43.10357
Bilbao,2007-03-01,09:23:06,Amarillo,BI-636,17,17,BILBAO,-3.05277,43.19161
,2007-03-01,08:56:43,Amarillo,AP-68,18,18,BILBAO,-2.91536,43.10357
,2007-03-01,08:56:43,Blanco,AP-68,18,18,BILBAO,-2.91536,43.10357
Bilbao,2007-02-28,22:48:31,Blanco,N-634,105,105,SANTANDER,-2.878493,43.24412
Bilbao,2007-02-28,22:48:31,Blanco,N-634,105,105,SANTANDER,-2.878493,43.24412
Bilbao,2007-02-28,21:18:09,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
,2007-02-28,08:46:24,Blanco,AP-68,15,15,ZARAGOZA,-2.923842,43.1286
Bilbao,2007-02-28,09:34:53,Blanco,BI-636,8,8,BILBAO,-2.982984,43.2456
Arrigorriaga,2007-02-28,08:46:24,Blanco,AP-68,5,5,ZARAGOZA,-2.894917,43.19963
,2007-02-28,08:46:24,Blanco,AP-68,5,5,ZARAGOZA,-2.894917,43.19963
,2007-02-28,08:46:24,Blanco,AP-68,5,5,ZARAGOZA,-2.894917,43.19963
Bilbao,2007-02-28,02:38:15,Blanco,A-8,118,118,IRUN,-2.95362,43.2578
Galdakao,2007-02-27,21:48:50,Blanco,N-634,103,103,SANTANDER,-2.861065,43.23255
Basauri,2007-02-27,21:11:37,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Galdakao,2007-02-26,21:38:21,Blanco,N-634,103,103,SANTANDER,-2.861065,43.23255
Basauri,2007-02-26,21:15:39,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Larrabetzu,2007-02-25,21:59:37,Blanco,N-637,28,28,Galdakao,-2.802307,43.23901
Larrabetzu,2007-02-25,21:59:37,Blanco,N-637,28,28,Galdakao,-2.802307,43.23901
,2007-02-25,21:07:40,Blanco,N-634,111,111,DONOSTIA/SAN SEBASTIN,-2.92438,43.26986
Bilbao,2007-02-25,21:19:00,Blanco,A-8,111,112,IRUN,-2.88343,43.2309
Galdakao,2007-02-25,21:07:40,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
,2007-02-25,21:07:40,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
Bilbao,2007-02-24,21:25:32,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-02-24,21:25:32,Amarillo,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-02-24,21:25:32,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Galdakao,2007-02-24,07:49:42,Blanco,A-8,104,104,CANTABRIA,-2.80433,43.23574
Galdakao,2007-02-24,07:15:36,Amarillo,N-634,101,101,DONOSTIA/SAN SEBASTIN,-2.838604,43.22767
Galdakao,2007-02-24,07:00:07,Negro,N-634,97,96,DONOSTIA/SAN SEBASTIN,-2.79589,43.23359
Galdakao,2007-02-24,07:00:07,Negro,N-634,97,96,DONOSTIA/SAN SEBASTIN,-2.79589,43.23359
Basauri,2007-02-23,21:20:32,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-02-23,11:37:20,Blanco,BI-625,387,387,BILBAO,-2.869607,43.23562
Getxo,2007-02-23,08:54:59,Blanco,BI-637,15,15,KUKULARRA,-2.99326,43.34514
Muskiz,2007-02-23,08:53:35,Blanco,A-8,139,139,IRUN,-3.1511,43.34147
Amorebieta-Etxano,2007-02-22,09:48:20,Blanco,BI-4342,18,18,BOROA (AMOREBIETA/ECHANO),-2.74831,43.24159
,2007-02-23,01:41:44,Blanco,N-637,24,24,Galdakao,-2.827225,43.26411
,2007-02-23,01:41:44,Blanco,N-637,24,24,Barakaldo,-2.82696,43.26424
Bilbao,2007-02-22,23:23:44,Blanco,A-8,117,117,CANTABRIA,-2.94514,43.25163
Bilbao,2007-02-22,22:03:28,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
Basauri,2007-02-22,21:18:30,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Amorebieta-Etxano,2007-02-22,09:48:20,Blanco,BI-4342,18,18,BOROA (AMOREBIETA/ECHANO),-2.74831,43.24159
,2007-02-22,09:11:40,Blanco,AP-68,18,18,BILBAO,-2.91536,43.10357
Getxo,2007-02-22,09:05:05,Blanco,BI-637,15,15,KURTXES(BERANGO),-2.99255,43.34514
Bilbao,2007-02-21,21:39:50,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
,2007-02-21,21:39:50,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
Bilbao,2007-02-21,21:15:57,Blanco,A-8,111,111,CANTABRIA,-2.883459,43.231
Berango,2007-02-21,15:31:08,Blanco,BI-637,15,15,KURTXES(BERANGO),-2.99255,43.34514
Bilbao,2007-02-21,14:51:18,Blanco,BI-636,8,8,BILBAO,-2.982984,43.2456
Bilbao,2007-02-21,12:17:13,Blanco,BI-636,8,8,CADAGUA,-2.983028,43.24574
Valle de Trpaga-Trapagaran,2007-02-21,09:19:26,Blanco,A-8,126,126,CANTABRIA,-3.02221,43.30038
Getxo,2007-02-21,08:32:40,Blanco,BI-637,15,15,KURTXES(BERANGO),-2.99255,43.34514
,2007-02-20,23:04:31,Blanco,BI-637,10,13,KUKULARRA,-2.96916,43.31636
,2007-02-20,23:04:31,Blanco,BI-637,10,13,KUKULARRA,-2.96916,43.31636
Leioa,2007-02-20,23:04:31,Blanco,BI-637,13,13,KUKULARRA,-2.99625,43.33018
Bilbao,2007-02-20,22:47:58,Blanco,A-8,118,118,IRUN,-2.95362,43.2578
Arrigorriaga,2007-02-20,14:52:22,Blanco,AP-68,6,6,BILBAO,-2.895705,43.19079
,2007-02-20,21:38:46,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
Basauri,2007-02-20,21:18:44,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Berango,2007-02-20,15:12:12,Blanco,BI-637,15,15,KURTXES(BERANGO),-2.99255,43.34514
Arrigorriaga,2007-02-20,14:52:22,Blanco,AP-68,6,6,BILBAO,-2.895705,43.19079
Arrankudiaga,2007-02-20,10:21:44,Blanco,AP-68,13,13,ZARAGOZA,-2.93714,43.14311
Arrankudiaga,2007-02-20,08:59:32,Blanco,AP-68,13,13,ZARAGOZA,-2.93714,43.14311
Leioa,2007-02-20,08:55:03,Blanco,BI-637,14,14,KURTXES(BERANGO),-2.99891,43.33755
Santurtzi,2007-02-19,21:11:06,Blanco,N-644,130,130,Santurtzi,-3.04264,43.32942
Erandio,2007-02-20,00:14:51,Blanco,N-637,12,12,Galdakao,-2.954743,43.2993
Bilbao,2007-02-19,10:33:20,Blanco,BI-636,7,8,BILBAO,-2.974041,43.25064
Bilbao,2007-02-19,22:13:03,Blanco,A-8,118,118,IRUN,-2.95362,43.2578
Galdakao,2007-02-19,21:46:11,Blanco,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
Basauri,2007-02-19,21:15:44,Blanco,A-8,112,112,CANTABRIA,-2.89581,43.23219
,2007-02-19,21:11:06,Blanco,N-644,130,130,Santurtzi,-3.04264,43.32942
,2007-02-19,21:11:06,Blanco,N-644,130,130,Santurtzi,-3.04264,43.32942
Arrigorriaga,2007-02-19,15:25:45,Blanco,AP-68,22,22,ZARAGOZA,-2.924322,43.0709
Bilbao,2007-02-19,10:33:20,Amarillo,BI-636,7,8,BILBAO,-2.974041,43.25064
,2007-02-19,10:33:20,Amarillo,BI-636,7,8,BILBAO,-2.974041,43.25064
Arrigorriaga,2007-02-19,07:44:18,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
Galdakao,2007-02-18,21:29:51,Amarillo,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
,2007-02-18,21:29:51,Amarillo,N-634,103,103,DONOSTIA/SAN SEBASTIN,-2.861065,43.23255
Bilbao,2007-02-18,21:12:43,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-02-17,21:15:20,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
,2007-02-17,08:32:25,Blanco,BI-637,9,9,KUKULARRA,-2.9623,43.30933
Arrigorriaga,2007-02-16,21:24:59,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-02-16,08:33:16,Blanco,BI-636,5,5,CADAGUA,-2.97139,43.26691
,2007-02-16,11:07:32,Blanco,BI-636,16,16,BILBAO,-3.04163,43.19785
Valle de Trpaga-Trapagaran,2007-02-16,09:01:08,Blanco,A-8,135,136,IRUN,-3.10594,43.33829
Valle de Trpaga-Trapagaran,2007-02-16,09:01:08,Blanco,A-8,135,136,CANTABRIA,-3.10568,43.33813
Valle de Trpaga-Trapagaran,2007-02-16,09:01:08,Blanco,A-8,135,136,CANTABRIA,-3.10568,43.33813
,2007-02-16,08:33:16,Blanco,BI-636,5,5,CADAGUA,-2.97139,43.26691
,2007-02-16,08:32:30,Blanco,BI-637,15,16,KURTXES(BERANGO),-2.99255,43.34514
,2007-02-16,08:24:20,Blanco,AP-68,9,9,BILBAO,-2.91544,43.17173
Leioa,2007-02-16,03:27:53,Blanco,N-637,15,15,Barakaldo,-2.925991,43.28567
Leioa,2007-02-16,03:27:53,Blanco,N-637,15,15,Barakaldo,-2.925991,43.28567
Bilbao,2007-02-15,22:49:55,Blanco,A-8,118,118,CANTABRIA,-2.95336,43.25788
Bilbao,2007-02-15,22:49:55,Blanco,A-8,118,118,IRUN,-2.95362,43.2578
Arrigorriaga,2007-02-15,21:21:17,Blanco,A-8,111,113,IRUN,-2.88343,43.2309
Arrigorriaga,2007-02-15,21:21:17,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Derio,2007-02-15,09:49:21,Blanco,BI-631,10,12,Bermeo,-2.88094,43.28831
Bilbao,2007-02-15,08:48:32,Blanco,BI-636,5,5,CADAGUA,-2.97139,43.26691
Arrigorriaga,2007-02-15,08:22:46,Blanco,AP-68,10,10,BILBAO,-2.920572,43.16348
,2007-02-15,10:55:11,Blanco,N-633,11,11,BILBAO,-2.88215,43.29741
,2007-02-15,10:55:11,Blanco,N-633,11,11,BILBAO,-2.88215,43.29741
,2007-02-15,09:49:21,Blanco,BI-631,10,12,Bermeo,-2.88094,43.28831
,2007-02-15,08:48:32,Blanco,BI-636,5,5,CADAGUA,-2.97139,43.26691
Getxo,2007-02-15,08:42:13,Blanco,BI-637,15,15,KURTXES(BERANGO),-2.99255,43.34514
Arrigorriaga,2007-02-15,08:22:46,Blanco,AP-68,10,10,BILBAO,-2.920572,43.16348
,2007-02-15,02:47:34,Blanco,BI-636,16,16,BILBAO,-3.04163,43.19785
Santurtzi,2007-02-14,23:24:38,Blanco,N-639,21,21,PUERTO (POR ZIERBANA ),-3.085912,43.34505
Bilbao,2007-02-14,22:19:55,Blanco,A-8,118,118,CANTABRIA,-2.95336,43.25788
Abadio,2007-02-14,09:31:51,Blanco,BI-3323,31,31,ABADIO,-2.61036,43.16851
Arrigorriaga,2007-02-14,21:16:45,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Arrigorriaga,2007-02-14,15:09:40,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
,2007-02-14,15:09:40,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
,2007-02-14,15:09:40,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
,2007-02-14,15:09:40,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
Gees,2007-02-14,10:41:03,Blanco,BI-636,17,17,BILBAO,-3.05277,43.19161
,2007-02-14,14:00:36,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
,2007-02-14,10:41:03,Blanco,BI-636,17,17,BILBAO,-3.05277,43.19161
Abadio,2007-02-14,09:31:51,Blanco,BI-3323,31,31,ABADIO,-2.61036,43.16851
,2007-02-14,07:43:10,Blanco,BI-636,15,15,BILBAO,-3.042234,43.20626
Arrankudiaga,2007-02-14,09:27:23,Amarillo,BI-636,7,7,BILBAO,-2.974041,43.25064
,2007-02-14,07:43:10,Blanco,BI-636,15,15,BILBAO,-3.042234,43.20626
Arrigorriaga,2007-02-14,08:28:58,Blanco,AP-68,11,11,BILBAO,-2.92958,43.15721
,2007-02-14,07:43:10,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
,2007-02-14,07:43:10,Blanco,BI-636,15,15,CADAGUA,-3.042474,43.20639
Gordexola,2007-02-14,01:16:15,Blanco,BI-636,17,17,BILBAO,-3.05277,43.19161
Bilbao,2007-02-13,23:31:58,Blanco,A-8,117,117,CANTABRIA,-2.94514,43.25163
Bilbao,2007-02-13,22:12:02,Blanco,A-8,118,118,CANTABRIA,-2.95336,43.25788
,2007-02-13,22:41:48,Blanco,A-8,109,109,CANTABRIA,-2.860058,43.23475
Bilbao,2007-02-13,22:12:02,Blanco,A-8,118,118,CANTABRIA,-2.95336,43.25788
Arrigorriaga,2007-02-13,21:26:23,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Galdakao,2007-02-13,21:56:15,Blanco,N-634,96,97,SANTANDER,-2.78402,43.23083
Arrigorriaga,2007-02-13,21:26:23,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Arrigorriaga,2007-02-13,21:26:23,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2007-02-13,16:02:41,Amarillo,BI-636,7,7,CADAGUA,-2.97423,43.25073
Arakaldo,2007-02-13,09:20:27,Blanco,AP-68,12,12,BILBAO,-2.937925,43.15139
,2007-02-13,11:15:23,Blanco,BI-631,17,17,Bermeo,-2.86008,43.34819
Muskiz,2007-02-13,10:48:29,Blanco,A-8,138,138,IRUN,-3.139557,43.34269
,2007-02-13,09:38:07,Blanco,BI-631,13,13,Bermeo,-2.87782,43.31449
Arrigorriaga,2007-02-13,09:20:27,Blanco,AP-68,12,12,BILBAO,-2.937925,43.15139
Bilbao,2007-02-12,22:01:07,Blanco,A-8,118,118,CANTABRIA,-2.95336,43.25788
Galdakao,2007-02-12,22:02:25,Blanco,A-8,107,109,CANTABRIA,-2.838,43.23188
Galdakao,2007-02-12,22:02:25,Blanco,A-8,107,109,CANTABRIA,-2.838,43.23188
Bilbao,2007-02-12,22:01:07,Blanco,A-8,118,118,CANTABRIA,-2.95336,43.25788
