poblacion,fecha,hora,nivel,carretera,pk_inicial,pk_final,sentido,longitud,latitud
,2006-06-21,06:40:13,Blanco,N-634,80,80,DONOSTIA/SAN SEBASTIN,-2.621619,43.17265
Barakaldo,2006-06-20,23:14:54,Blanco,A-8,122,122,IRUN,-2.98578,43.28167
Barakaldo,2006-06-20,23:14:54,Blanco,A-8,122,122,IRUN,-2.98578,43.28167
,2006-06-20,23:02:54,Blanco,BI-637,15,16,KURTXES(BERANGO),-2.99255,43.34514
Arrigorriaga,2006-06-19,08:26:09,Blanco,AP-68,7,6,BILBAO,-2.896871,43.18217
,2006-06-19,07:14:43,Blanco,AP-68,6,7,ZARAGOZA,-2.89627,43.19152
,2006-06-19,00:03:03,Blanco,AP-68,9,10,ZARAGOZA,-2.9156,43.17181
Bilbao,2006-06-20,22:15:56,Amarillo,A-8,111,113,CANTABRIA,-2.883459,43.231
Balmaseda,2006-06-19,16:14:58,Blanco,BI-636,17,17,CADAGUA,-3.05277,43.19161
Barakaldo,2006-06-20,10:55:48,Blanco,A-8,122,122,IRUN,-2.98578,43.28167
Bilbao,2006-06-19,21:19:26,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Balmaseda,2006-06-19,16:14:58,Blanco,BI-636,17,17,CADAGUA,-3.05277,43.19161
Balmaseda,2006-06-19,16:14:58,Blanco,BI-636,17,17,CADAGUA,-3.05277,43.19161
Alonsotegi,2006-06-19,15:58:32,Blanco,BI-636,16,16,BILBAO,-3.04163,43.19785
Leioa,2006-06-19,14:55:47,Blanco,BI-637,16,16,KUKULARRA,-2.99885,43.35301
Arrigorriaga,2006-06-19,07:14:43,Amarillo,AP-68,5,7,ZARAGOZA,-2.894917,43.19963
Arrigorriaga,2006-06-19,08:26:09,Blanco,AP-68,7,6,BILBAO,-2.896871,43.18217
,2006-06-19,00:03:03,Blanco,AP-68,9,9,ZARAGOZA,-2.9156,43.17181
,2006-06-19,00:03:03,Blanco,AP-68,9,9,ZARAGOZA,-2.9156,43.17181
,2006-06-17,03:19:39,Blanco,BI-637,9,9,KUKULARRA,-2.9623,43.30933
,2006-06-15,20:05:25,Blanco,AP-68,6,7,ZARAGOZA,-2.89627,43.19152
Getxo,2006-06-16,09:37:13,Blanco,BI-637,17,17,KURTXES(BERANGO),-3.00117,43.36139
,2006-06-15,20:05:25,Blanco,AP-68,6,7,ZARAGOZA,-2.89627,43.19152
,2006-06-15,20:05:25,Blanco,AP-68,6,7,ZARAGOZA,-2.89627,43.19152
Arrigorriaga,2006-06-15,20:05:25,Blanco,AP-68,7,10,ZARAGOZA,-2.896885,43.18242
Arrigorriaga,2006-06-16,06:55:53,Blanco,AP-68,7,7,BILBAO,-2.896871,43.18217
Arrigorriaga,2006-06-15,20:05:25,Blanco,AP-68,7,7,ZARAGOZA,-2.896885,43.18242
Zamudio,2006-06-16,02:45:04,Blanco,N-637,21,21,CRUCES,-2.8608,43.27315
Larrabetzu,2006-06-15,23:38:02,Blanco,N-637,26,27,CRUCES,-2.80686,43.25609
Muskiz,2006-06-15,23:36:44,Blanco,A-8,133,133,IRUN,-3.08903,43.3294
Bilbao,2006-06-15,22:20:33,Blanco,A-8,111,111,CANTABRIA,-2.883459,43.231
Arrigorriaga,2006-06-15,20:05:25,Blanco,AP-68,7,7,ZARAGOZA,-2.896885,43.18242
Basauri,2006-06-15,21:20:46,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Arrigorriaga,2006-06-15,20:05:25,Blanco,AP-68,7,7,ZARAGOZA,-2.896885,43.18242
Arrigorriaga,2006-06-14,19:44:46,Blanco,AP-68,6,6,ZARAGOZA,-2.89627,43.19152
Arrigorriaga,2006-06-14,08:21:17,Blanco,AP-68,9,9,BILBAO,-2.91544,43.17173
Arrigorriaga,2006-06-14,08:21:17,Blanco,AP-68,9,9,BILBAO,-2.91544,43.17173
Arrigorriaga,2006-06-14,19:44:46,Blanco,AP-68,6,6,ZARAGOZA,-2.89627,43.19152
Arrigorriaga,2006-06-14,19:44:46,Blanco,AP-68,6,6,ZARAGOZA,-2.89627,43.19152
Arrigorriaga,2006-06-14,19:44:46,Blanco,AP-68,6,6,ZARAGOZA,-2.89627,43.19152
Balmaseda,2006-06-14,22:43:53,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Basauri,2006-06-14,21:15:38,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Arrigorriaga,2006-06-14,19:44:46,Blanco,AP-68,6,6,ZARAGOZA,-2.89627,43.19152
,2006-06-12,22:20:11,Blanco,AP-68,6,7,ZARAGOZA,-2.89627,43.19152
,2006-06-12,22:20:11,Blanco,AP-68,6,7,ZARAGOZA,-2.89627,43.19152
Arrigorriaga,2006-06-14,08:21:17,Blanco,AP-68,9,9,BILBAO,-2.91544,43.17173
,2006-06-12,22:20:11,Blanco,AP-68,4,7,ZARAGOZA,-2.89411,43.20791
,2006-06-12,22:20:11,Blanco,AP-68,4,7,ZARAGOZA,-2.89411,43.20791
Arrigorriaga,2006-06-13,22:42:25,Blanco,AP-68,7,7,BILBAO,-2.896871,43.18217
Basauri,2006-06-13,22:20:59,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
,2006-06-13,21:27:43,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
,2006-06-13,21:00:57,Blanco,AP-68,8,8,BILBAO,-2.9047,43.17565
Arrankudiaga,2006-06-13,09:24:12,Blanco,AP-68,8,7,BILBAO,-2.9047,43.17565
Arrankudiaga,2006-06-13,09:24:12,Blanco,AP-68,8,7,BILBAO,-2.9047,43.17565
Arrankudiaga,2006-06-13,09:24:12,Blanco,AP-68,8,7,BILBAO,-2.9047,43.17565
,2006-06-12,23:43:29,Blanco,BI-625,387,387,BILBAO,-2.869607,43.23562
Bilbao,2006-06-12,22:45:24,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
,2006-06-12,22:20:11,Blanco,AP-68,4,7,ZARAGOZA,-2.89411,43.20791
,2006-06-12,22:20:11,Blanco,AP-68,4,7,ZARAGOZA,-2.89411,43.20791
Arrigorriaga,2006-06-12,21:23:18,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Arrigorriaga,2006-06-12,21:23:18,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
,2006-06-12,02:40:44,Blanco,AP-68,9,9,BILBAO,-2.91544,43.17173
Alonsotegi,2006-06-12,12:13:25,Rojo,BI-636,9,9,BILBAO,-2.993629,43.24061
Alonsotegi,2006-06-12,12:49:56,Rojo,BI-636,9,9,CADAGUA,-2.993735,43.24075
Alonsotegi,2006-06-12,12:13:25,Rojo,BI-636,9,9,BILBAO,-2.993629,43.24061
Alonsotegi,2006-06-12,12:13:25,Rojo,BI-636,9,9,BILBAO,-2.993629,43.24061
Alonsotegi,2006-06-12,12:13:25,Rojo,BI-636,9,9,CADAGUA,-2.993735,43.24075
,2006-06-12,02:40:44,Blanco,AP-68,15,14,BILBAO,-2.923555,43.12848
,2006-06-12,10:36:15,Blanco,N-634,98,99,SANTANDER,-2.80671,43.23633
,2006-06-12,02:40:44,Blanco,AP-68,15,0,BILBAO,-2.923555,43.12848
Bilbao,2006-06-12,00:11:28,Amarillo,A-8,120,120,IRUN,-2.96792,43.27208
Basauri,2006-06-11,23:22:12,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Arrankudiaga,2006-06-09,07:14:53,Blanco,AP-68,15,9,BILBAO,-2.923555,43.12848
Basauri,2006-06-09,06:40:38,Amarillo,A-8,111,111,CANTABRIA,-2.883459,43.231
Bilbao,2006-06-08,23:05:23,Amarillo,A-8,117,118,CANTABRIA,-2.94514,43.25163
Bilbao,2006-06-08,22:43:07,Amarillo,A-8,120,119,IRUN,-2.96792,43.27208
Bilbao,2006-06-08,21:20:00,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Arrigorriaga,2006-06-08,07:36:31,,AP-68,9,9,BILBAO,-2.91544,43.17173
Bilbao,2006-06-07,22:49:00,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Basauri,2006-06-07,21:20:34,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Arrankudiaga,2006-06-07,07:28:46,Blanco,AP-68,15,6,BILBAO,-2.923555,43.12848
Arrankudiaga,2006-06-07,07:28:46,Blanco,AP-68,15,6,BILBAO,-2.923555,43.12848
Arrankudiaga,2006-06-07,08:31:39,Blanco,AP-68,19,19,BILBAO,-2.918417,43.09539
Arrankudiaga,2006-06-07,07:28:46,Blanco,AP-68,15,6,BILBAO,-2.923555,43.12848
Urdua-Ordua,2006-05-30,13:38:47,Blanco,BI-2521,41,44,ORDUA,-2.99372,42.99161
Basauri,2006-06-06,21:16:56,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2006-06-06,21:16:56,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Muskiz,2006-06-06,15:10:01,Blanco,A-8,131,131,CANTABRIA,-3.06688,43.32718
Barakaldo,2006-06-06,08:36:04,Blanco,N-634,118,118,SANTANDER,-2.983428,43.28587
Basauri,2006-06-06,08:12:38,Blanco,A-8,110,110,IRUN,-2.87208,43.23117
Urdua-Ordua,2006-06-01,16:48:40,Blanco,BI-4533,45,47,MENDIKA (ORDUA),-3.04109,43.02551
,2006-05-30,13:38:47,Blanco,BI-2521,41,44,ORDUA,-2.99372,42.99161
Ortuella,2006-06-05,23:23:09,Amarillo,A-8,130,130,IRUN,-3.05598,43.32278
,2006-05-30,13:38:47,Blanco,BI-2521,41,44,ORDUA,-2.99372,42.99161
Basauri,2006-06-05,21:57:50,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
,2006-06-05,09:34:43,Amarillo,BI-625,380,380,BILBAO,-2.89631,43.18533
Arrankudiaga,2006-06-05,07:25:52,Blanco,AP-68,15,15,BILBAO,-2.923555,43.12848
Basauri,2006-06-04,23:00:19,Blanco,A-8,111,111,CANTABRIA,-2.883459,43.231
Bilbao,2006-06-04,22:44:58,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Basauri,2006-06-04,22:17:00,Blanco,A-8,112,112,CANTABRIA,-2.89581,43.23219
Galdakao,2006-06-02,08:31:07,Blanco,N-634,99,99,DONOSTIA/SAN SEBASTIN,-2.81734,43.23187
Orozko,2006-06-02,07:46:47,Blanco,AP-68,19,19,BILBAO,-2.918417,43.09539
,2006-06-02,07:43:47,Blanco,AP-68,10,10,BILBAO,-2.920572,43.16348
Erandio,2006-06-01,23:05:46,Blanco,N-637,11,11,CRUCES,-2.96529,43.30067
Bilbao,2006-06-01,22:50:05,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
,2006-06-01,22:28:49,Blanco,BI-636,12,12,BILBAO,-3.015879,43.22593
Alonsotegi,2006-06-01,22:28:49,Blanco,BI-636,9,12,BILBAO,-2.993629,43.24061
Basauri,2006-06-01,21:42:20,Amarillo,A-8,111,111,CANTABRIA,-2.883459,43.231
Urdua-Ordua,2006-06-01,16:48:40,Blanco,BI-4533,45,47,MENDIKA (ORDUA),-3.04109,43.02551
Bilbao,2006-06-01,08:57:53,Amarillo,BI-636,5,5,CADAGUA,-2.97139,43.26691
Galdakao,2006-06-01,08:35:37,Blanco,N-634,99,99,SANTANDER,-2.81734,43.23225
,2006-06-01,05:44:41,Blanco,AP-68,5,10,BILBAO,-2.894915,43.19935
Arrigorriaga,2006-06-01,05:44:41,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
Arrigorriaga,2006-06-01,05:44:41,Blanco,AP-68,5,5,BILBAO,-2.894915,43.19935
Muskiz,2006-05-31,23:27:21,Blanco,A-8,126,126,CANTABRIA,-3.02221,43.30038
Bilbao,2006-05-31,22:48:15,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Alonsotegi,2006-05-31,22:33:59,Blanco,BI-636,9,12,BILBAO,-2.993629,43.24061
Basauri,2006-05-31,21:44:15,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
,2006-05-30,13:38:47,Blanco,BI-2521,41,44,ORDUA,-2.99372,42.99161
Bilbao,2006-05-31,12:31:19,Blanco,BI-604,3,3,BILBAO,-2.948006,43.27291
Bilbao,2006-05-31,12:31:19,Blanco,BI-604,3,3,BILBAO,-2.948006,43.27291
Arrankudiaga,2006-05-31,07:53:30,Blanco,AP-68,11,11,BILBAO,-2.92958,43.15721
Galdakao,2006-05-31,08:52:49,Blanco,N-634,98,98,DONOSTIA/SAN SEBASTIN,-2.80671,43.23633
Arrankudiaga,2006-05-31,07:53:30,Blanco,AP-68,11,11,BILBAO,-2.92958,43.15721
Abanto y Cirvana-Abanto Zierbena,2006-05-31,07:45:10,Blanco,A-8,131,131,CANTABRIA,-3.06688,43.32718
,2006-05-31,07:39:29,Blanco,AP-68,18,18,BILBAO,-2.91536,43.10357
Alonsotegi,2006-05-30,22:07:09,Blanco,BI-636,9,12,BILBAO,-2.993629,43.24061
Bilbao,2006-05-30,21:52:46,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Basauri,2006-05-30,21:51:35,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
,2006-05-30,13:38:47,Blanco,BI-2521,41,44,ORDUA,-2.99372,42.99161
Galdakao,2006-04-29,07:45:48,Blanco,A-8,103,103,CANTABRIA,-2.793435,43.23299
,2006-05-30,13:38:47,Blanco,BI-2521,41,44,ORDUA,-2.99372,42.99161
,2006-05-30,13:38:47,Blanco,BI-2521,41,44,ORDUA,-2.99372,42.99161
Basauri,2006-05-30,08:22:53,Amarillo,BI-625,387,387,BILBAO,-2.869607,43.23562
,2006-05-30,08:31:35,Blanco,N-634,98,98,DONOSTIA/SAN SEBASTIN,-2.80671,43.23633
Basauri,2006-05-30,08:22:53,Amarillo,BI-625,387,387,BILBAO,-2.869607,43.23562
Abanto y Cirvana-Abanto Zierbena,2006-05-30,07:54:50,Blanco,A-8,131,131,CANTABRIA,-3.06688,43.32718
,2006-05-30,06:49:45,Blanco,AP-68,18,18,BILBAO,-2.91536,43.10357
,2006-05-28,23:11:22,Blanco,AP-68,12,12,BILBAO,-2.937925,43.15139
,2006-05-29,23:42:40,Blanco,N-634,107,107,SANTANDER,-2.893143,43.25446
Bilbao,2006-05-29,23:17:16,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Basauri,2006-05-29,23:15:52,Blanco,A-8,111,111,CANTABRIA,-2.883459,43.231
Abanto y Cirvana-Abanto Zierbena,2006-05-29,10:45:13,Blanco,A-8,135,135,CANTABRIA,-3.10568,43.33813
Alonsotegi,2006-05-29,10:24:42,Negro,BI-636,6,6,BILBAO,-2.96896,43.25747
Basauri,2006-05-29,09:52:11,Amarillo,BI-625,387,387,BILBAO,-2.869607,43.23562
Basauri,2006-05-29,09:22:55,Blanco,A-8,111,111,IRUN,-2.88343,43.2309
,2006-05-29,08:00:08,Blanco,AP-68,18,18,BILBAO,-2.91536,43.10357
,2006-05-28,23:11:22,Blanco,AP-68,12,12,BILBAO,-2.937925,43.15139
Barakaldo,2006-05-28,23:34:00,Blanco,N-637,9,9,CRUCES,-2.985246,43.29098
Barakaldo,2006-05-28,23:34:00,Blanco,N-637,9,9,CRUCES,-2.985246,43.29098
Barakaldo,2006-05-28,23:34:00,Blanco,N-637,9,9,CRUCES,-2.985246,43.29098
Bilbao,2006-05-28,23:16:27,Blanco,A-8,120,120,CANTABRIA,-2.9675,43.27193
Barakaldo,2006-05-28,23:12:43,Blanco,A-8,126,126,CANTABRIA,-3.02221,43.30038
Arrigorriaga,2006-05-28,23:11:22,Blanco,AP-68,7,7,BILBAO,-2.896871,43.18217
Basauri,2006-05-28,22:25:29,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Leioa,2006-05-27,08:28:57,Blanco,N-637,9,9,ERLETXE ( por PTE. RONTEGI),-2.985097,43.29096
Erandio,2006-05-26,17:08:16,Blanco,N-637,12,12,ERLETXE ( por PTE. RONTEGI),-2.95528,43.29934
Gees,2006-05-26,11:20:03,Blanco,BI-636,14,14,BILBAO,-3.033625,43.21482
Galdakao,2006-05-26,02:47:42,Blanco,N-634,100,97,DONOSTIA/SAN SEBASTIN,-2.828036,43.23189
,2006-05-26,02:47:42,Blanco,N-634,100,97,DONOSTIA/SAN SEBASTIN,-2.828036,43.23189
,2006-05-26,02:47:42,Blanco,N-634,100,97,DONOSTIA/SAN SEBASTIN,-2.828036,43.23189
,2006-05-26,02:47:42,Blanco,N-634,100,97,DONOSTIA/SAN SEBASTIN,-2.828036,43.23189
Galdakao,2006-05-25,23:10:52,Blanco,N-634,98,98,SANTANDER,-2.80671,43.23633
Valle de Trpaga-Trapagaran,2006-05-25,23:27:23,Blanco,A-8,126,126,IRUN,-3.02248,43.30032
Basauri,2006-05-25,22:45:03,Blanco,A-8,113,111,IRUN,-2.90804,43.23352
Arrankudiaga,2006-05-24,08:20:10,Blanco,AP-68,10,15,BILBAO,-2.920572,43.16348
Arrigorriaga,2006-05-24,08:20:10,Blanco,AP-68,10,15,BILBAO,-2.920572,43.16348
Bilbao,2006-05-25,22:45:03,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Bilbao,2006-05-25,22:45:03,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Bilbao,2006-05-25,22:44:20,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Arrankudiaga,2006-05-25,07:36:13,Blanco,AP-68,19,19,BILBAO,-2.918417,43.09539
Alonsotegi,2006-05-25,10:47:20,Blanco,BI-636,11,11,BILBAO,-3.01027,43.23294
Arrankudiaga,2006-05-25,07:36:13,Blanco,AP-68,19,19,BILBAO,-2.918417,43.09539
Arrankudiaga,2006-05-25,07:36:13,Blanco,AP-68,19,19,BILBAO,-2.918417,43.09539
Leioa,2006-05-24,23:06:08,Blanco,BI-637,13,13,KURTXES(BERANGO),-2.99622,43.33024
Basauri,2006-05-25,02:22:53,Blanco,BI-625,387,387,BILBAO,-2.869607,43.23562
Leioa,2006-05-24,23:06:08,Blanco,BI-637,13,13,KUKULARRA,-2.99625,43.33018
Basauri,2006-05-24,22:14:03,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Bilbao,2006-05-24,22:38:18,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Basauri,2006-05-24,22:14:03,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Gees,2006-05-24,10:33:00,Blanco,BI-636,14,14,BILBAO,-3.033625,43.21482
Arrankudiaga,2006-05-23,21:01:00,Blanco,AP-68,19,19,BILBAO,-2.918417,43.09539
,2006-05-23,21:01:00,Blanco,AP-68,19,19,BILBAO,-2.918417,43.09539
Arrankudiaga,2006-05-24,08:20:10,Blanco,AP-68,10,15,BILBAO,-2.920572,43.16348
Arrankudiaga,2006-05-24,08:20:10,Blanco,AP-68,10,15,BILBAO,-2.920572,43.16348
Abanto y Cirvana-Abanto Zierbena,2006-05-24,08:18:26,Blanco,A-8,131,131,CANTABRIA,-3.06688,43.32718
,2006-05-23,21:01:00,Blanco,AP-68,19,19,BILBAO,-2.918417,43.09539
Arrigorriaga,2006-05-23,21:01:00,Blanco,AP-68,11,11,BILBAO,-2.92958,43.15721
Leioa,2006-05-23,22:56:36,Blanco,BI-637,13,13,KUKULARRA,-2.99625,43.33018
Balmaseda,2006-05-24,00:47:06,Blanco,BI-636,26,26,CADAGUA,-3.14689,43.19862
Bilbao,2006-05-23,23:03:06,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Leioa,2006-05-23,22:56:36,Blanco,BI-637,13,13,KUKULARRA,-2.99625,43.33018
Arrigorriaga,2006-05-23,21:01:00,Blanco,AP-68,11,11,BILBAO,-2.92958,43.15721
Basauri,2006-05-23,22:18:01,Blanco,A-8,113,113,CANTABRIA,-2.908069,43.23378
Arrigorriaga,2006-05-23,21:01:00,Blanco,AP-68,11,11,BILBAO,-2.92958,43.15721
,2006-05-23,12:18:14,Blanco,AP-68,11,11,ZARAGOZA,-2.929267,43.15753
,2006-05-23,13:50:24,Blanco,AP-68,19,19,BILBAO,-2.918417,43.09539
,2006-05-23,12:18:14,Blanco,AP-68,11,11,ZARAGOZA,-2.929267,43.15753
Muskiz,2006-05-23,08:36:12,Blanco,A-8,132,132,CANTABRIA,-3.076844,43.33044
Sestao,2006-05-23,00:11:04,Blanco,N-644,132,132,Bilbao,-3.04274,43.34047
Arrigorriaga,2006-05-22,21:04:46,Blanco,AP-68,12,10,BILBAO,-2.937925,43.15139
Bilbao,2006-05-23,00:46:23,Blanco,A-8,114,114,IRUN,-2.91894,43.23552
Sestao,2006-05-23,00:11:04,Blanco,N-644,132,132,Bilbao,-3.04274,43.34047
Sestao,2006-05-23,00:11:04,Blanco,N-644,132,132,Bilbao,-3.04274,43.34047
Bilbao,2006-05-22,22:45:03,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-05-22,22:43:28,Blanco,A-8,113,113,IRUN,-2.90804,43.23352
Arrigorriaga,2006-05-22,21:04:46,Blanco,AP-68,12,10,BILBAO,-2.937925,43.15139
Arrigorriaga,2006-05-22,21:04:46,Blanco,AP-68,12,12,BILBAO,-2.937925,43.15139
Basauri,2006-05-22,10:44:43,Blanco,A-8,111,111,IRUN,-2.88343,43.2309
Basauri,2006-05-22,10:43:26,Blanco,A-8,111,111,CANTABRIA,-2.883459,43.231
Abanto y Cirvana-Abanto Zierbena,2006-05-22,09:36:29,Blanco,A-8,131,131,CANTABRIA,-3.06688,43.32718
Bilbao,2006-05-22,00:08:58,Blanco,BI-636,5,5,BILBAO,-2.97122,43.26661
Bilbao,2006-05-22,00:07:02,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
,2006-05-21,23:56:27,Blanco,AP-68,12,10,BILBAO,-2.937925,43.15139
Bilbao,2006-05-21,22:45:36,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2006-05-21,22:45:36,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2006-05-21,22:36:01,Blanco,A-8,119,119,IRUN,-2.96165,43.26411
Galdakao,2006-05-21,21:46:10,Blanco,N-634,98,98,SANTANDER,-2.80671,43.23633
Murueta,2006-05-19,22:15:02,Blanco,BI-2235,43,43,BERMEO,-2.69394,43.36722
Galdakao,2006-04-29,07:45:48,Blanco,A-8,103,103,CANTABRIA,-2.793435,43.23299
Basauri,2006-05-19,08:25:09,Amarillo,A-8,111,111,IRUN,-2.88343,43.2309
,2006-05-19,10:19:33,Amarillo,BI-625,387,387,BILBAO,-2.869607,43.23562
Bilbao,2006-05-19,10:23:06,Amarillo,A-8,110,110,IRUN,-2.87208,43.23117
Bilbao,2006-05-19,10:19:33,Amarillo,BI-625,387,387,BILBAO,-2.869607,43.23562
Galdakao,2006-05-19,10:16:10,Amarillo,N-634,98,98,DONOSTIA/SAN SEBASTIN,-2.80671,43.23633
Bilbao,2006-05-19,09:55:58,Blanco,BI-636,7,7,BILBAO,-2.974041,43.25064
,2006-05-19,08:58:10,Blanco,AP-68,15,0,BILBAO,-2.923555,43.12848
,2006-05-19,08:58:10,Blanco,AP-68,15,0,BILBAO,-2.923555,43.12848
,2006-05-19,08:58:10,Blanco,AP-68,15,0,BILBAO,-2.923555,43.12848
Basauri,2006-05-19,08:25:09,Amarillo,A-8,111,111,IRUN,-2.88343,43.2309
Santurtzi,2006-05-18,22:44:32,Blanco,N-644,131,131,Bilbao,-3.047636,43.33763
Bilbao,2006-05-18,22:43:14,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Bilbao,2006-05-18,22:39:28,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Galdakao,2006-05-18,21:51:45,Blanco,N-634,99,99,SANTANDER,-2.81734,43.23225
Bilbao,2006-05-18,14:22:34,Amarillo,BI-604,3,3,BILBAO,-2.948006,43.27291
Basauri,2006-05-17,08:27:13,Amarillo,A-8,111,111,IRUN,-2.88343,43.2309
Basauri,2006-05-17,08:27:13,Amarillo,A-8,111,111,IRUN,-2.88343,43.2309
Arrigorriaga,2006-05-17,08:12:32,Blanco,AP-68,15,0,BILBAO,-2.923555,43.12848
Galdakao,2006-05-18,09:29:14,Amarillo,N-634,98,98,DONOSTIA/SAN SEBASTIN,-2.80671,43.23633
Arrigorriaga,2006-05-17,08:11:25,Blanco,AP-68,5,20,ZARAGOZA,-2.894917,43.19963
Basauri,2006-05-17,08:27:13,Amarillo,A-8,111,111,IRUN,-2.88343,43.2309
Santurtzi,2006-05-17,22:55:59,Blanco,N-644,131,131,Santurtzi,-3.047644,43.3378
,2006-05-17,22:55:59,Blanco,BI-604,6,6,ASUA,-2.95429,43.29389
Zamudio,2006-05-17,22:52:44,Blanco,N-637,19,19,ERLETXE ( por PTE. RONTEGI),-2.88211,43.28174
Bilbao,2006-05-17,22:46:32,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Barakaldo,2006-05-17,22:45:26,Blanco,A-8,124,126,IRUN,-3.005,43.28859
Bilbao,2006-05-17,22:43:41,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Galdakao,2006-05-17,21:51:23,Blanco,N-634,99,99,SANTANDER,-2.81734,43.23225
Santurtzi,2006-05-17,21:12:26,Blanco,N-644,131,131,Santurtzi,-3.047644,43.3378
Alonsotegi,2006-05-17,10:59:38,Amarillo,BI-636,9,9,BILBAO,-2.993629,43.24061
Basauri,2006-05-17,08:27:13,Amarillo,A-8,111,111,IRUN,-2.88343,43.2309
Basauri,2006-05-17,08:27:13,Amarillo,A-8,111,111,IRUN,-2.88343,43.2309
Arrigorriaga,2006-05-17,08:12:32,Blanco,AP-68,15,0,BILBAO,-2.923555,43.12848
Arrigorriaga,2006-05-17,08:11:25,Blanco,AP-68,5,20,ZARAGOZA,-2.894917,43.19963
Valle de Trpaga-Trapagaran,2006-05-16,22:47:58,Blanco,A-8,125,127,IRUN,-3.01571,43.29307
Bilbao,2006-05-16,22:38:50,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-05-16,22:37:52,Blanco,BI-604,3,3,ASUA,-2.948006,43.27291
Bilbao,2006-05-16,22:23:00,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Galdakao,2006-05-16,21:56:14,Blanco,N-634,99,99,DONOSTIA/SAN SEBASTIN,-2.81734,43.23187
Galdakao,2006-05-15,10:58:11,Amarillo,N-634,98,99,DONOSTIA/SAN SEBASTIN,-2.80671,43.23633
Galdakao,2006-04-29,07:45:48,Blanco,A-8,103,103,CANTABRIA,-2.793435,43.23299
Arrankudiaga,2006-05-15,22:10:56,Blanco,AP-68,13,13,BILBAO,-2.9368,43.14298
Lezama,2006-05-15,23:53:38,Blanco,N-637,20,20,CRUCES,-2.87165,43.27715
Barakaldo,2006-05-15,23:35:37,Blanco,A-8,123,123,IRUN,-2.99417,43.28436
Barakaldo,2006-05-15,23:35:37,Blanco,A-8,123,123,IRUN,-2.99417,43.28436
Arrankudiaga,2006-05-15,22:10:56,Blanco,AP-68,13,13,BILBAO,-2.9368,43.14298
Bilbao,2006-05-15,22:55:59,Blanco,A-8,114,114,CANTABRIA,-2.919231,43.23613
Bilbao,2006-05-15,22:57:55,Blanco,BI-604,3,3,BILBAO,-2.948006,43.27291
Bilbao,2006-05-15,22:55:59,Blanco,A-8,114,115,CANTABRIA,-2.919231,43.23613
Bilbao,2006-05-15,22:55:59,Blanco,A-8,114,114,CANTABRIA,-2.919231,43.23613
Bilbao,2006-05-15,22:40:54,Blanco,A-8,120,120,IRUN,-2.96792,43.27208
Bilbao,2006-05-15,22:19:39,Blanco,A-8,111,113,CANTABRIA,-2.883459,43.231
Arrankudiaga,2006-05-15,22:10:56,Blanco,AP-68,13,13,BILBAO,-2.9368,43.14298
